Unnamed: 0,id,hip,hd,hr,gl,bf,proper,ra,dec,dist,pmra,pmdec,rv,mag,absmag,spect,ci,x,y,z,vx,vy,vz,rarad,decrad,pmrarad,pmdecrad,bayer,flam,con,comp,comp_primary,base,lum,var,var_min,var_max
95472,95473,95771.0,183439.0,7405.0,,6Alp Vul,Anser,19.478427,24.664905,91.1577,-126.45,-106.99,-86.0,4.44,-0.359,M0 comp,1.502,31.268751,-76.712143,38.040745,-7.447e-05,3.465e-05,-7.967e-05,5.09944026,0.430483797,-6.13047e-07,-5.18702e-07,Alp,6.0,Vul,1,95473,,121.2271793,,,
95647,95648,95947.0,183912.0,7417.0,,6Bet1Cyg,Albireo,19.512023,27.959681,133.1558,-7.09,-5.63,-24.0,3.05,-2.572,K3II+...,1.088,45.350466,-108.51838,62.430012,-1.193e-05,1.667e-05,-1.472e-05,5.108235547,0.487988492,-3.43733e-08,-2.7295e-08,Bet-1,6.0,Cyg,1,95648,,930.6791832,,,
95651,95652,95951.0,183914.0,7418.0,,6Bet2Cyg,Albireo B,19.51261,27.965276,122.549,-1.95,-0.98,-18.0,5.12,-0.322,B8V,-0.095,41.751189,-99.862557,57.467608,-7.24e-06,1.43e-05,-9.15e-06,5.108389313,0.48808615,-9.45387e-09,-4.75117e-09,Bet-2,6.0,Cyg,1,95652,,117.1655674,,,
95798,95799,96100.0,185144.0,7462.0,Gl 764,61Sig Dra,Alsafi,19.539149,69.661175,5.7547,598.43,-1738.81,28.2,4.67,5.87,K0V,0.786,0.784452,-1.840016,5.396152,3.712e-05,-4.452e-05,1.019e-05,5.115337176,1.215816871,2.90127e-06,-8.42999e-06,Sig,61.0,Dra,1,95799,,0.390840896,,,
96449,96450,96757.0,185758.0,7479.0,,5Alp Sge,Sham,19.668275,18.01389,130.3781,15.09,-19.72,2.0,4.39,-1.186,G0II,0.777,52.446573,-112.348474,40.319114,1.11e-05,-1.22e-06,-1.122e-05,5.149142443,0.314401698,7.31584e-08,-9.56053e-08,Alp,5.0,Sge,1,96450,,259.656979,,,
96857,96858,97165.0,186882.0,7528.0,,18Del Cyg,Fawaris,19.749574,45.13081,50.5817,43.22,48.44,-20.0,2.86,-0.66,B9.5III,-0.002,15.779435,-32.006459,35.8481,-6e-07,2.518e-05,-6.12e-06,5.170426442,0.787681222,2.09536e-07,2.34844e-07,Del,18.0,Cyg,1,96858,,159.9558029,,,
96969,96970,97278.0,186791.0,7525.0,,50Gam Aql,Tarazed,19.770994,10.613261,121.0654,15.72,-3.08,-2.0,2.72,-2.695,K3II,1.507,53.215608,-106.431852,22.297682,7.5e-06,5.63e-06,-2.15e-06,5.176034186,0.185236351,7.62127e-08,-1.49323e-08,Gam,50.0,Aql,1,96970,,1042.317429,,,
97337,97338,97649.0,187642.0,7557.0,Gl 768,53Alp Aql,Altair,19.846388,8.868322,5.1295,536.82,385.54,-26.1,0.76,2.21,A7IV-V,0.221,2.355468,-4.4873,0.790749,-1.12e-06,3.087e-05,5.36e-06,5.195772106,0.154781417,2.60258e-06,1.86915e-06,Alp,53.0,Aql,1,97338,,11.37627286,Alp,0.803,0.753
97626,97627,97938.0,188310.0,7595.0,,59Xi  Aql,Libertas,19.904134,8.461453,56.2746,101.43,-81.28,-42.0,4.71,0.958,K0III,1.023,26.612383,-48.887669,8.280414,5.55e-06,4.768e-05,-2.825e-05,5.210889981,0.147680209,4.91747e-07,-3.94057e-07,Xi,59.0,Aql,1,97627,,36.04126286,,,
97724,97725,98036.0,188512.0,7602.0,Gl 771A,60Bet Aql,Alshain,19.921887,6.406763,13.6986,46.35,-481.32,-40.7,3.71,3.027,G8IVvar,0.855,6.563854,-11.925647,1.528534,-1.553e-05,3.46e-05,-3.641e-05,5.215537811,0.111819116,2.24711e-07,-2.33351e-06,Bet,60.0,Aql,1,97725,Gl 771,5.360434578,,,
97754,97755,98066.0,188376.0,7597.0,,58Ome Sgr,Terebellum,19.930651,-26.299506,25.9875,203.96,74.4,-21.0,4.7,2.626,G3/G5III,0.748,11.280499,-20.384256,-11.514028,1.517e-05,2.565e-05,1.792e-05,5.217832252,-0.459012977,9.88826e-07,3.60701e-07,Ome,58.0,Sgr,1,97755,,7.755324958,,,
99742,99743,100064.0,192947.0,7754.0,,6Alp2Cap,Algedi,20.300904,-12.544852,32.4465,61.78,2.85,0.7,3.58,1.024,G6/G8III,0.883,17.945333,-26.097385,-7.047505,8.46e-06,4.85e-06,2.8e-07,5.314764238,-0.218948968,2.99518e-07,1.38172e-08,Alp-2,6.0,Cap,1,99743,,33.91563869,,,
99984,99985,100310.0,193432.0,7773.0,,8Nu  Cap,Alshat,20.344393,-12.75908,77.6398,15.71,-14.63,-2.0,4.77,0.32,B9IV,-0.047,43.612148,-61.902343,-17.146901,2.98e-06,6.03e-06,-4.92e-06,5.326149706,-0.222687948,7.61642e-08,-7.09282e-08,Nu,8.0,Cap,1,99985,,64.86344335,,,
100019,100020,100345.0,193495.0,7776.0,,9Bet Cap,Dabih,20.350187,-14.781367,100.2004,48.42,14.0,-19.0,3.05,-1.954,A5:n,0.79,55.920163,-79.116953,-25.564218,9.36e-06,2.75e-05,1.153e-05,5.327666598,-0.257983524,2.34747e-07,6.78739e-08,Bet,9.0,Cap,1,100020,,526.7444883,,,
100127,100128,100453.0,194093.0,7796.0,,37Gam Cyg,Sadr,20.370473,40.256679,561.7978,2.43,-0.93,-8.0,2.23,-6.518,F8Ib,0.673,249.318228,-348.795593,363.040966,2.7e-06,7.6e-06,-7.22e-06,5.332977255,0.702611598,1.1781e-08,-4.50877e-09,Gam,37.0,Cyg,1,100128,,35253.31812,,,
100424,100425,100751.0,193924.0,7790.0,,Alp Pav,Peacock,20.427459,-56.73509,54.8246,7.71,-86.15,2.0,1.94,-1.755,B2IV,-0.118,17.850262,-24.200974,-45.841245,-9.05e-06,1.572e-05,-1.427e-05,5.347896379,-0.990214122,3.73791e-08,-4.17667e-07,Alp,,Pav,1,100425,,438.5306978,,,
101094,101095,101421.0,195810.0,7852.0,,2Eps Del,Aldulfin,20.553547,11.303263,101.3171,10.75,-28.54,-19.0,4.03,-0.998,B6III,-0.123,61.580495,-77.965441,19.858319,-5.96e-06,1.607e-05,-1.755e-05,5.380906149,0.197279151,5.21175e-08,-1.38366e-07,Eps,2.0,Del,1,101095,,218.3735328,,,
101441,101442,101769.0,196524.0,7882.0,,6Bet Del,Rotanev,20.625816,14.595087,30.931,118.28,-47.65,-23.0,3.64,1.188,F5IV,0.425,18.994041,-23.134214,7.794139,4.1e-07,2.746e-05,-1.284e-05,5.399826078,0.254732324,5.73438e-07,-2.31014e-07,Bet,6.0,Del,1,101442,,29.16083799,,,
101628,101629,101958.0,196867.0,7906.0,,9Alp Del,Sualocin,20.660635,15.912072,77.821,54.14,7.91,-3.0,3.77,-0.685,B9V,-0.057,48.015095,-57.406003,21.335542,1.325e-05,1.599e-05,2.03e-06,5.408941597,0.277718046,2.62478e-07,3.83488e-08,Alp,9.0,Del,1,101629,,163.6816521,,,
101766,101767,102098.0,197345.0,7924.0,,50Alp Cyg,Deneb,20.690532,45.280338,432.9004,1.56,1.55,-5.0,1.25,-6.932,A2Ia,0.092,197.250632,-232.113407,307.600832,-1.33e-06,6.62e-06,-1.34e-06,5.416768542,0.790290983,7.56309e-09,7.51461e-09,Alp,50.0,Cyg,1,101767,,51617.86055,Alp,1.294,1.224
102156,102157,102488.0,197989.0,7949.0,Gl 806.1A,53Eps Cyg,Aljanah,20.770178,33.970256,22.2916,356.16,330.28,-10.9,2.48,0.739,K0III,1.021,12.262597,-13.834612,12.455654,9.44e-06,4.737e-05,2.337e-05,5.437619819,0.592892816,1.72671e-06,1.60124e-06,Eps,53.0,Cyg,1,102157,Gl 806.1,44.09608165,,,
102286,102287,102618.0,198001.0,7950.0,,2Eps Aqr,Albali,20.794598,-9.495776,63.6943,31.89,-35.32,-16.0,3.78,-0.241,A1V,0.0,41.969653,-46.744809,-10.507937,-4.66e-06,1.993e-05,-8.06e-06,5.444012901,-0.16573255,1.54607e-07,-1.71236e-07,Eps,2.0,Aqr,1,102287,,108.742672,,,
103194,103195,103527.0,199665.0,8030.0,,18    Del,Musica,20.973871,10.839286,75.3012,-47.95,-34.35,0.0,5.51,1.126,G6III:,0.934,51.937043,-52.652515,14.160751,-1.081e-05,-1.397e-05,-1.232e-05,5.490946536,0.189181229,-2.32468e-07,-1.66533e-07,,18.0,Del,1,103195,,30.87450476,,,
104045,104046,104382.0,177482.0,7228.0,,Sig Oct,Polaris Australis,21.146119,-88.956499,86.1326,25.96,5.02,12.0,5.45,0.774,F0III,0.283,1.150845,-1.065873,-86.118423,9.07e-06,6.38e-06,-1.223e-05,5.536041063,-1.552583796,1.25858e-07,2.43376e-08,Sig,,Oct,1,104046,,42.6972594,Sig,5.483,5.423
104648,104649,104987.0,202447.0,8131.0,,8Alp Equ,Kitalpha,21.263731,5.247845,58.3431,59.63,-94.33,-16.0,3.92,0.09,G0III+...,0.549,43.818116,-38.149671,5.336289,6.3e-07,2.182e-05,-2.806e-05,5.566831744,0.091592166,2.89094e-07,-4.57325e-07,Alp,8.0,Equ,1,104649,,80.16780634,,,
104860,104861,105199.0,203280.0,8162.0,Gl 826,5Alp Cep,Alderamin,21.30963,62.585573,15.0376,149.91,48.27,-11.5,2.45,1.564,A7IV-V,0.257,5.276111,-4.483201,13.348778,5.7e-07,1.386e-05,-8.82e-06,5.578848152,1.092324305,7.26784e-07,2.3402e-07,Alp,5.0,Cep,1,104861,,20.62528698,,,
105690,105691,106032.0,205021.0,8238.0,,8Bet Cep,Alfirk,21.477662,70.560716,210.084,12.6,8.73,-8.0,3.23,-3.382,B2IIIv SB,-0.201,55.219515,-42.886719,198.108029,-9e-07,1.695e-05,-4.76e-06,5.622838697,1.231516815,6.10865e-08,4.23242e-08,Bet,8.0,Cep,1,105691,,1962.456324,Bet,3.257,3.207
105935,105936,106278.0,204867.0,8232.0,,22Bet Aqr,Sadalsuud,21.525982,-5.571172,164.7446,22.79,-6.7,7.0,2.9,-3.184,G0Ib,0.828,130.759282,-98.929336,-15.993766,1.625e-05,1.053e-05,-6.02e-06,5.635488812,-0.097235298,1.10489e-07,-3.24825e-08,Bet,22.0,Aqr,1,105936,,1635.309652,,,
106443,106444,106786.0,205767.0,8264.0,,23Xi  Aqr,Bunda,21.629197,-7.854201,54.7645,114.29,-24.44,-21.0,4.68,0.988,A7V,0.175,44.13209,-31.551274,-7.483694,-3.8e-07,3.757e-05,-3.49e-06,5.662510489,-0.137081676,5.54094e-07,-1.18488e-07,Xi,23.0,Aqr,1,106444,,35.05903839,,,
106641,106642,106985.0,206088.0,8278.0,GJ 4209,40Gam Cap,Nashira,21.668181,-16.662308,48.1464,187.39,-22.33,-31.2,3.69,0.277,A7III:mp...,0.32,37.793496,-26.44095,-13.804954,-1.2e-06,5.422e-05,4.16e-06,5.672716509,-0.290812129,9.08492e-07,-1.08259e-07,Gam,40.0,Cap,1,106642,,67.48387309,Gam,3.694,3.684
106794,106795,107136.0,206672.0,8301.0,,80Pi 1Cyg,Azelfafage,21.701573,51.189622,529.1005,5.25,-2.11,-8.0,4.69,-3.928,B3IV,-0.119,273.366682,-187.713963,412.287993,6.87e-06,1.162e-05,-9.77e-06,5.681458514,0.893427444,2.54527e-08,-1.02296e-08,Pi-1,80.0,Cyg,1,106795,,3244.890157,,,
106971,106972,107315.0,206778.0,8308.0,,8Eps Peg,Enif,21.736433,9.875011,211.4165,30.02,1.38,5.0,2.38,-4.246,K2Ibvar,1.52,172.769915,-116.330918,36.25782,2.116e-05,2.284e-05,2.27e-06,5.690584775,0.17235146,1.45541e-07,6.69043e-09,Eps,8.0,Peg,1,106972,,4349.106072,Eps,2.404,2.364
107212,107213,107556.0,207098.0,8322.0,Gl 837,49Del Cap,Deneb Algedi,21.784011,-16.127286,11.8666,263.26,-296.23,-6.3,2.85,2.478,A5mF2 (IV),0.18,9.534405,-6.248606,-3.296196,-8.3e-07,1.865e-05,-1.458e-05,5.703040681,-0.281474238,1.27632e-06,-1.43616e-06,Del,49.0,Cap,1,107213,,8.887917199,Del,2.93,2.82
107741,107742,108085.0,207971.0,8353.0,,Gam Gru,Aldhanab,21.898808,-37.364852,64.7249,95.88,-12.1,-2.0,3.0,-1.055,B8III,-0.084,43.853581,-26.892269,-39.28078,1.238e-05,2.77e-05,-1.78e-06,5.733094609,-0.652139696,4.64839e-07,-5.86625e-08,Gam,,Gru,1,107742,,230.1441817,,,
108572,108573,108917.0,209790.0,8417.0,,17Xi  Cep,Kurhah,22.063135,64.627971,29.5946,214.46,89.29,-6.0,4.26,1.904,Am,0.379,11.085515,-6.15803,26.739992,2.53e-06,3.379e-05,-6e-08,5.7761153,1.127970886,1.03973e-06,4.3289e-07,Xi,17.0,Cep,1,108573,,15.07995342,,,
108727,108728,109074.0,209750.0,8414.0,,34Alp Aqr,Sadalmelik,22.096399,-0.319851,160.5136,17.9,-9.93,8.0,2.95,-3.078,G2Ib,0.969,140.987693,-76.722268,-0.896054,1.381e-05,8.34e-06,-7.77e-06,5.784823674,-0.005582447,8.67816e-08,-4.8142e-08,Alp,34.0,Aqr,1,108728,,1483.200967,,,
108921,108922,109268.0,209952.0,8425.0,Gl 848.2,Alp Gru,Alnair,22.137209,-46.960975,30.9693,127.6,-147.91,10.9,1.73,-0.725,B7IV,-0.07,18.672505,-9.904001,-22.635193,1.36e-06,2.096e-05,-2.33e-05,5.795507643,-0.81962364,6.18622e-07,-7.17088e-07,Alp,,Gru,1,108922,,169.8243652,,,
109080,109081,109427.0,210418.0,8450.0,GJ 9771,26The Peg,Biham,22.169996,6.197865,28.2965,281.96,31.23,-7.9,3.52,1.261,A2V,0.086,24.963846,-12.967714,3.054948,1.029e-05,3.824e-05,3.39e-06,5.804091273,0.108173149,1.36698e-06,1.51407e-07,The,26.0,Peg,1,109081,,27.26465459,,,
109656,109657,110003.0,211391.0,8499.0,,43The Aqr,Ancha,22.280565,-7.78329,57.4713,118.95,-21.91,-15.0,4.17,0.373,G8III-IV,0.979,51.269356,-24.775209,-7.783126,-1e-08,3.681e-05,-3.97e-06,5.833038396,-0.135844042,5.76686e-07,-1.06223e-07,The,43.0,Aqr,1,109657,,61.77318586,,,
110048,110049,110395.0,212061.0,8518.0,GJ 9779,48Gam Aqr,Sadachbia,22.360938,-1.387331,50.2008,129.24,8.9,-25.6,3.86,0.356,A0V,-0.057,45.635919,-20.880207,-1.215412,-1.067e-05,3.947e-05,2.8e-06,5.854079765,-0.024213502,6.26573e-07,4.31484e-08,Gam,48.0,Aqr,1,110049,,62.7480162,,,
111358,111359,111710.0,214376.0,8610.0,,63Kap Aqr,Situla,22.629273,-4.228056,65.5738,-68.36,-120.47,8.0,5.04,0.956,K2III,1.14,61.229681,-22.967064,-4.834534,-2.64e-06,-2.222e-05,-3.879e-05,5.924329688,-0.073793492,-3.31419e-07,-5.84055e-07,Kap,63.0,Aqr,1,111359,,36.10771451,,,
111675,111676,112029.0,214923.0,8634.0,,42Zet Peg,Homam,22.691033,10.831364,62.6566,77.38,-10.98,7.0,3.41,-0.575,B8.5V,-0.086,57.962157,-20.678728,11.774377,1.511e-05,1.956e-05,-1.93e-06,5.940498624,0.189042971,3.75149e-07,-5.32325e-08,Zet,42.0,Peg,1,111676,,147.9108388,,,
111767,111768,112122.0,214952.0,8636.0,,Bet Gru,Tiaki,22.711115,-46.884577,54.2594,135.68,-4.51,2.0,2.07,-1.602,M5III,1.61,34.993484,-12.277259,-39.608199,1.232e-05,3.35e-05,-2.3e-06,5.945755998,-0.818290234,6.57795e-07,-2.18651e-08,Bet,,Gru,1,111768,,380.8903765,,2.191,1.971
111803,111804,112158.0,215182.0,8650.0,,44Eta Peg,Matar,22.716704,30.221245,65.703,13.11,-26.11,4.0,2.93,-1.158,G2II-III..,0.852,53.59916,-18.717064,33.070991,8.67e-06,1.4e-06,-5.13e-06,5.947219325,0.527460231,6.35591e-08,-1.26585e-07,Eta,44.0,Peg,1,111804,,253.0463049,,,
112388,112389,112748.0,216131.0,8684.0,GJ 4298,48Mu  Peg,Sadalbari,22.833385,24.601579,32.5309,144.11,-43.44,15.3,3.51,0.949,M2III,0.933,28.209183,-8.893887,13.542862,2.312e-05,1.654e-05,2.9e-07,5.977766089,0.429378558,6.98665e-07,-2.10603e-07,Mu,48.0,Peg,1,112389,,36.34126161,,,
